    0.492761938899659935E+01    0.270009875258699550E+01    0.315874607744542502E+01    0.419827226500217421E+01    0.532989718265337409E+01    0.246234969731817273E+04    0.109994956031792171E+00    0.233709000713325032E+01    0.270698159845349196E+01    0.148631710561667081E+02    0.147628874952652041E+02    0.147845658714640660E+02   -0.516142499317737258E+01
    0.444929849761117246E+01    0.743986269346589069E+01    0.715321163758522971E+01    0.526848438853116363E+01    0.678042972686140555E+01    0.128249829764047922E+04    0.179296559942013537E-02    0.170179982614634739E+01    0.255031650828720213E+01    0.149148884847026739E+02    0.148301987439102287E+02    0.148387845549633433E+02   -0.511537874176113405E+01
    0.441835373458165126E+01    0.313981671841872911E+01    0.645716329128142963E+01    0.251696174205477474E+01    0.516555987069532385E+01    0.697269998151061009E+06    0.127530332078064781E+02    0.199320878032972798E+00    0.284893173548645029E+01    0.149065775132195366E+02    0.147828775522337423E+02    0.148128217751676328E+02   -0.510920406314106845E+01
    0.400209416045838218E+01    0.602186297960509975E+01    0.716463291238851951E+01    0.395553486591838599E+01    0.741349450254099906E+01    0.192872428181688301E+08    0.155327809753399748E+03    0.235486754782869978E+01    0.262667150881316802E+01    0.149526696685412279E+02    0.148647595930239724E+02    0.148749477409372197E+02   -0.507362717475055991E+01
    0.492539913096051762E+01    0.131508763423740183E+01    0.194310538256778753E+01    0.307054619762045355E+01    0.470655295446049138E+01    0.523193390578168482E+08    0.989548776091457256E+02    0.789155634775658754E+00    0.272835718205465483E+01    0.148582882861660952E+02    0.148100827130112407E+02    0.147879234651628018E+02   -0.507258011625723793E+01
    0.320120453254698045E+01    0.458701903300931946E+01    0.702650138452568562E+01    0.467185412298618541E+01    0.722816389244301760E+01    0.411603052570368391E+03    0.570878751543819031E-04    0.790852959833854507E+00    0.248827321512043476E+01    0.151334956528456992E+02    0.149860934719497614E+02    0.149663091322124497E+02   -0.500312503682672016E+01
    0.411797677899587011E+01    0.655066057585031025E+01    0.592286083500091909E+01    0.640343499106928693E+01    0.646992551691503426E+01    0.179017868713387361E+04    0.405733794588362430E-02    0.148323254939928129E+01    0.295369648480639579E+01    0.149321002986475335E+02    0.147970257279762727E+02    0.148185802921496510E+02   -0.499932891628434817E+01
    0.383800019469219045E+01    0.392119594420318096E+01    0.667388623679472026E+01    0.322987480207556166E+01    0.456013195473132438E+01    0.112024413149581073E+04    0.264191824931468179E-02    0.235472505048807745E+01    0.233672623848981020E+01    0.150225419246673777E+02    0.149127147432760587E+02    0.149160111204990855E+02   -0.497806523106551335E+01
    0.515804824890191149E+01    0.459558524409406211E+01    0.729402800521020289E+01    0.289163844219729382E+01    0.643598168449210917E+01    0.876208910851456039E+03    0.783223303313814378E-03    0.231448065964987659E+01    0.270536494493072466E+01    0.148457723497597378E+02    0.148022424117498268E+02    0.147826083015176515E+02   -0.495776474019991920E+01
    0.453013543776467387E+01    0.284980225358376149E+01    0.254020106326943163E+01    0.210629887660372939E+01    0.640997637439124013E+01    0.735983252417987387E+04    0.345156562559242484E-02    0.386587516017075394E+01    0.248489524211526014E+01    0.153183743293738388E+02    0.151178023763174778E+02    0.150938337634858453E+02   -0.493879291850661506E+01
